id,lat,lon,user,uid,version,changeset,timestamp
4600661724,32.833156,-96.8556126,Andrew Matheny_import,4904442,1,45064315,2017-01-10T22:46:18Z
4600746063,32.8847311,-96.8987995,Andrew Matheny_import,4904442,1,45064910,2017-01-10T23:23:52Z
4600787299,32.8753455,-96.8890666,Andrew Matheny_import,4904442,1,45065205,2017-01-10T23:49:43Z
4600821822,32.8207665,-96.8303252,Andrew Matheny_import,4904442,1,45065477,2017-01-11T00:30:29Z
4602040663,32.7203846,-96.6870772,Andrew Matheny_import,4904442,1,45079851,2017-01-11T16:05:45Z
4602132165,32.767551,-96.6878047,Andrew Matheny,3265371,1,45080898,2017-01-11T16:48:14Z
4602301069,33.1424125,-97.403987,calfarome,2511706,1,45083424,2017-01-11T18:32:51Z
4602614246,32.7403115,-96.8300762,Andrew Matheny_import,4904442,1,45087361,2017-01-11T21:05:00Z
4602866641,32.753557,-96.8188382,Andrew Matheny_import,4904442,1,45090063,2017-01-11T23:04:10Z
4602898627,32.7391955,-96.8182628,Andrew Matheny_import,4904442,1,45090515,2017-01-11T23:27:10Z
4603985525,32.7829397,-96.8400661,Andrew Matheny_import,4904442,1,45108598,2017-01-12T16:26:31Z
4604087437,32.7879197,-96.8495391,Andrew Matheny,3265371,1,45110180,2017-01-12T17:11:41Z
4604805585,32.7809622,-96.8558541,Andrew Matheny,3265371,1,45118911,2017-01-12T22:20:57Z
4604856512,32.7566212,-96.8311326,Andrew Matheny,3265371,1,45119641,2017-01-12T22:57:11Z
4604881982,32.7398634,-96.8013316,Andrew Matheny,3265371,1,45120030,2017-01-12T23:22:20Z
4604908824,32.7680957,-96.8448527,Andrew Matheny_import,4904442,1,45120278,2017-01-12T23:37:17Z
4604927548,32.7058282,-96.8341746,Andrew Matheny_import,4904442,1,45120471,2017-01-12T23:53:06Z
4604951294,32.7874668,-96.8690057,Andrew Matheny_import,4904442,1,45120642,2017-01-13T00:06:54Z
4604967532,32.7923262,-96.8951844,Andrew Matheny_import,4904442,1,45120801,2017-01-13T00:20:58Z
4604982455,32.7803032,-96.8987142,Andrew Matheny_import,4904442,1,45120801,2017-01-13T00:24:36Z
4605897099,32.751834,-96.6812468,Andrew Matheny_import,4904442,1,45137241,2017-01-13T15:55:43Z
4606033703,32.7232281,-96.7134765,Andrew Matheny_import,4904442,1,45139969,2017-01-13T17:08:33Z
4606073184,32.9343014,-96.9486695,Andrew Matheny_import,4904442,1,45140450,2017-01-13T17:26:40Z
4606157362,32.773379,-96.6570408,Andrew Matheny_import,4904442,1,45141257,2017-01-13T17:55:53Z
4606215946,32.7972078,-96.6886364,Andrew Matheny_import,4904442,1,45141885,2017-01-13T18:22:19Z
4606239232,32.7826421,-96.7060844,Andrew Matheny_import,4904442,1,45142135,2017-01-13T18:32:56Z
4606266017,32.7907614,-96.6919651,Andrew Matheny_import,4904442,1,45142479,2017-01-13T18:42:09Z
4606279756,32.778309,-96.6955304,Andrew Matheny_import,4904442,1,45142479,2017-01-13T18:44:49Z
4606311092,32.7721995,-96.7155541,Andrew Matheny_import,4904442,1,45142845,2017-01-13T18:56:59Z
4606328694,32.7675875,-96.7188628,Andrew Matheny_import,4904442,1,45142845,2017-01-13T18:59:39Z
4606374432,32.7745913,-96.6923484,Andrew Matheny_import,4904442,1,45143339,2017-01-13T19:11:31Z
4606415202,32.7990169,-96.7420034,Andrew Matheny_import,4904442,1,45143643,2017-01-13T19:21:59Z
4606431449,32.806761,-96.7441882,Andrew Matheny_import,4904442,1,45143643,2017-01-13T19:24:57Z
4606533318,32.8059634,-96.7507394,Andrew Matheny_import,4904442,1,45145027,2017-01-13T20:05:02Z
4606559156,32.8059466,-96.7658725,Andrew Matheny_import,4904442,1,45145351,2017-01-13T20:15:09Z
4606677043,32.8256805,-96.743225,Andrew Matheny_import,4904442,1,45147068,2017-01-13T21:00:18Z
4606701308,32.8257719,-96.7724138,Andrew Matheny_import,4904442,1,45147270,2017-01-13T21:07:47Z
4606719299,32.8189609,-96.7818404,Andrew Matheny_import,4904442,1,45147270,2017-01-13T21:10:39Z
4606744794,32.8349447,-96.7684777,Andrew Matheny_import,4904442,1,45147733,2017-01-13T21:21:43Z
4606756470,32.8222974,-96.7616537,Andrew Matheny_import,4904442,1,45147733,2017-01-13T21:24:31Z
4606791402,32.8338608,-96.7592023,Andrew Matheny_import,4904442,1,45148171,2017-01-13T21:37:15Z
4606810418,32.8208853,-96.753933,Andrew Matheny_import,4904442,1,45148171,2017-01-13T21:40:08Z
4606844831,32.839302,-96.7382805,Andrew Matheny_import,4904442,1,45148598,2017-01-13T21:51:26Z
4606859205,32.8295758,-96.7344419,Andrew Matheny_import,4904442,1,45148598,2017-01-13T21:54:07Z
4606882646,32.8167514,-96.7446437,Andrew Matheny_import,4904442,1,45148962,2017-01-13T22:04:20Z
4606894703,32.8252072,-96.7489621,Andrew Matheny_import,4904442,1,45148962,2017-01-13T22:06:54Z
4607002143,32.7635083,-96.8457565,Andrew Matheny_import,4904442,1,45150482,2017-01-13T23:20:15Z
4607013431,32.7535368,-96.8462476,Andrew Matheny_import,4904442,1,45150482,2017-01-13T23:22:40Z
4607034803,32.7422684,-96.8402569,Andrew Matheny_import,4904442,1,45150670,2017-01-13T23:36:33Z
4609926984,32.8944539,-97.5486771,br3n1,5132284,1,45192923,2017-01-15T15:25:00Z
4612049254,32.738096,-96.8456822,Andrew Matheny_import,4904442,1,45218217,2017-01-16T15:19:23Z
4612083699,32.8342786,-96.8220818,Andrew Matheny_import,4904442,1,45218595,2017-01-16T15:37:33Z
4612130315,32.8478332,-96.8291541,Andrew Matheny_import,4904442,1,45219116,2017-01-16T16:04:55Z
4612144373,32.8399971,-96.8162887,Andrew Matheny_import,4904442,1,45219116,2017-01-16T16:08:25Z
4612267260,32.8621516,-96.8154098,Andrew Matheny_import,4904442,1,45220918,2017-01-16T17:25:09Z
4612285493,32.856472,-96.8258269,Andrew Matheny_import,4904442,1,45220918,2017-01-16T17:29:14Z
4612300102,32.8529524,-96.8276873,Andrew Matheny_import,4904442,1,45220918,2017-01-16T17:34:22Z
4612372715,32.8109167,-96.7289896,Andrew Matheny_import,4904442,1,45221904,2017-01-16T18:08:30Z
4612398795,32.8022367,-96.7010982,Andrew Matheny_import,4904442,1,45222174,2017-01-16T18:20:03Z
4612416195,32.8078327,-96.7025969,Andrew Matheny_import,4904442,1,45222174,2017-01-16T18:23:06Z
4612479321,32.8073607,-96.6769239,Andrew Matheny_import,4904442,1,45223172,2017-01-16T18:54:31Z
4612494006,32.8105822,-96.695962,Andrew Matheny_import,4904442,1,45223172,2017-01-16T18:57:44Z
4612518975,32.816587,-96.7158485,Andrew Matheny_import,4904442,1,45223590,2017-01-16T19:10:13Z
4612569784,32.8202998,-96.7015011,Andrew Matheny_import,4904442,1,45224384,2017-01-16T19:36:31Z
4612584536,32.8273919,-96.7066898,Andrew Matheny_import,4904442,1,45224384,2017-01-16T19:40:12Z
4612639718,32.8497481,-96.7526511,Andrew Matheny_import,4904442,1,45225420,2017-01-16T20:13:11Z
4612675642,32.8536847,-96.7401541,Andrew Matheny_import,4904442,1,45225962,2017-01-16T20:30:35Z
4612737753,32.7491898,-96.6892511,Andrew Matheny_import,4904442,1,45226486,2017-01-16T20:49:58Z
4612755508,32.7511449,-96.6918137,Andrew Matheny_import,4904442,1,45226486,2017-01-16T20:53:31Z
4612783176,32.7453735,-96.6946971,Andrew Matheny_import,4904442,1,45226876,2017-01-16T21:05:16Z
4612807213,32.7389568,-96.7112255,Andrew Matheny_import,4904442,1,45226876,2017-01-16T21:09:24Z
4612844648,32.7234933,-96.6894235,Andrew Matheny_import,4904442,1,45227400,2017-01-16T21:24:32Z
4612946533,32.7258741,-96.7057084,Andrew Matheny_import,4904442,1,45228451,2017-01-16T22:05:41Z
4612964454,32.7136873,-96.707189,Andrew Matheny_import,4904442,1,45228451,2017-01-16T22:09:04Z
4612999713,32.7659488,-96.6598794,Andrew Matheny_import,4904442,1,45229045,2017-01-16T22:29:05Z
4613052742,32.7602421,-96.6702171,Andrew Matheny_import,4904442,1,45229982,2017-01-16T23:06:01Z
4613065317,32.7537953,-96.6803492,Andrew Matheny_import,4904442,1,45229982,2017-01-16T23:09:29Z
4613091974,32.7599518,-96.6499219,Andrew Matheny_import,4904442,1,45230278,2017-01-16T23:27:00Z
4613116709,32.7449715,-96.6809495,Andrew Matheny_import,4904442,1,45230490,2017-01-16T23:42:51Z
4613131216,32.7358001,-96.667295,Andrew Matheny_import,4904442,1,45230490,2017-01-16T23:46:09Z
4613161129,32.7503291,-96.8639018,Andrew Matheny_import,4904442,1,45230750,2017-01-17T00:08:47Z
4613182845,32.7353708,-96.8254993,Andrew Matheny_import,4904442,1,45230968,2017-01-17T00:28:24Z
4613195100,32.7228755,-96.8392435,Andrew Matheny_import,4904442,1,45230968,2017-01-17T00:31:44Z
4613213723,32.7343642,-96.8155761,Andrew Matheny_import,4904442,1,45231175,2017-01-17T00:48:49Z
4614504382,32.7482463,-96.8718897,Andrew Matheny_import,4904442,1,45248911,2017-01-17T17:50:37Z
4614599541,32.699768,-96.8220153,Andrew Matheny_import,4904442,1,45250239,2017-01-17T18:45:04Z
4614743224,32.7112058,-96.7980372,Andrew Matheny_import,4904442,1,45252356,2017-01-17T19:47:17Z
4614794297,32.8756073,-96.8815819,Andrew Matheny_import,4904442,1,45253101,2017-01-17T20:13:18Z
4616654055,32.8709443,-96.8651182,Andrew Matheny_import,4904442,1,45277166,2017-01-18T18:23:02Z
4616735043,32.8646688,-96.8754487,Andrew Matheny_import,4904442,1,45278728,2017-01-18T19:14:00Z
4616847577,32.7337287,-96.8092527,Andrew Matheny_import,4904442,1,45280165,2017-01-18T20:01:52Z
4616888382,32.7738647,-96.9079678,Andrew Matheny_import,4904442,1,45280533,2017-01-18T20:13:16Z
4616923760,32.7545922,-96.9106573,Andrew Matheny_import,4904442,1,45280713,2017-01-18T20:19:36Z
4616993662,32.7475945,-96.8835891,Andrew Matheny_import,4904442,1,45281488,2017-01-18T20:44:24Z
4617006198,32.7420279,-96.877465,Andrew Matheny_import,4904442,1,45281488,2017-01-18T20:46:52Z
4617036224,32.7139993,-96.8270487,Andrew Matheny_import,4904442,1,45281845,2017-01-18T20:57:16Z
4617073100,32.7180597,-96.8100399,Andrew Matheny_import,4904442,1,45282219,2017-01-18T21:11:01Z
4617226500,32.7096866,-96.8149543,Andrew Matheny_import,4904442,1,45284578,2017-01-18T22:50:06Z
4617330056,32.6986894,-96.8106493,Andrew Matheny_import,4904442,1,45285323,2017-01-18T23:31:12Z
4617347474,32.7157651,-96.7955839,Andrew Matheny_import,4904442,1,45285476,2017-01-18T23:43:57Z
4617365228,32.8580548,-96.8670315,Andrew Matheny_import,4904442,1,45285659,2017-01-18T23:59:41Z
4618640138,32.7331476,-96.8673342,Andrew Matheny_import,4904442,1,45301708,2017-01-19T16:28:19Z
4618899550,32.6846317,-96.8877579,Andrew Matheny_import,4904442,1,45305068,2017-01-19T18:23:22Z
4619117388,32.7035768,-96.8691522,Andrew Matheny_import,4904442,1,45308216,2017-01-19T20:02:13Z
4619299257,32.6414523,-96.8697839,Andrew Matheny_import,4904442,1,45311221,2017-01-19T21:50:49Z
4619312354,32.6544898,-96.8819312,Andrew Matheny_import,4904442,1,45311221,2017-01-19T21:53:54Z
4619366673,32.6963223,-96.7592933,Andrew Matheny_import,4904442,1,45312095,2017-01-19T22:20:26Z
4619393703,32.7399386,-96.8576912,Andrew Matheny_import,4904442,1,45312549,2017-01-19T22:38:45Z
4619420350,32.7169159,-96.8445455,Andrew Matheny_import,4904442,1,45312939,2017-01-19T22:54:59Z
4619435290,32.7255803,-96.8520503,Andrew Matheny_import,4904442,1,45312939,2017-01-19T22:57:43Z
4619454343,32.7192378,-96.8475093,Andrew Matheny_import,4904442,1,45312939,2017-01-19T23:00:31Z
4619507882,32.7273544,-96.864919,Andrew Matheny_import,4904442,1,45313302,2017-01-19T23:13:06Z
4619533254,32.7383081,-96.8733247,Andrew Matheny_import,4904442,1,45313514,2017-01-19T23:24:41Z
4619545930,32.7300676,-96.8696977,Andrew Matheny_import,4904442,1,45313514,2017-01-19T23:27:34Z
4619557359,32.7220788,-96.8728174,Andrew Matheny_import,4904442,1,45313514,2017-01-19T23:30:16Z
4619585898,32.7256769,-96.8842008,Andrew Matheny_import,4904442,1,45313895,2017-01-19T23:48:08Z
4619598979,32.7339934,-96.8890706,Andrew Matheny_import,4904442,1,45313895,2017-01-19T23:52:41Z
4619617545,32.7162575,-96.8983449,Andrew Matheny_import,4904442,1,45314113,2017-01-20T00:06:16Z
4620954562,33.0826687,-97.407665,RichRico,2219338,1,45331580,2017-01-20T16:57:31Z
4621338053,32.693131,-96.8806182,Andrew Matheny_import,4904442,1,45338377,2017-01-20T21:14:43Z
4621350433,32.7020662,-96.8585401,Andrew Matheny_import,4904442,1,45338377,2017-01-20T21:17:50Z
4621374519,32.7080777,-96.8482751,Andrew Matheny_import,4904442,1,45338845,2017-01-20T21:32:10Z
4621386780,32.689097,-96.8563793,Andrew Matheny_import,4904442,1,45338845,2017-01-20T21:34:52Z
4621444193,32.9098948,-96.8196486,Andrew Matheny_import,4904442,1,45340292,2017-01-20T22:30:34Z
4625798028,32.8104504,-96.668172,Andrew Matheny_import,4904442,1,45406087,2017-01-23T17:26:29Z
4625918833,32.8452371,-96.6375762,Andrew Matheny_import,4904442,1,45407199,2017-01-23T18:21:59Z
4626451690,32.8522408,-96.7017304,Andrew Matheny_import,4904442,1,45411056,2017-01-23T20:11:45Z
4626488626,32.8745769,-96.6904508,Andrew Matheny_import,4904442,1,45411445,2017-01-23T20:27:48Z
4626539518,32.908142,-96.723417,Andrew Matheny_import,4904442,1,45412353,2017-01-23T20:52:54Z
4626556274,32.9012642,-96.7257986,Andrew Matheny_import,4904442,1,45412353,2017-01-23T20:56:25Z
4626630786,32.9133119,-96.7184941,Andrew Matheny_import,4904442,1,45413004,2017-01-23T21:11:38Z
4626657747,32.9185967,-96.7155016,Andrew Matheny_import,4904442,1,45413004,2017-01-23T21:14:45Z
4626743151,32.9143873,-96.7479448,Andrew Matheny_import,4904442,1,45413531,2017-01-23T21:29:14Z
4627003155,32.887326,-96.7718659,Andrew Matheny_import,4904442,1,45415500,2017-01-23T22:43:32Z
4627124919,32.8770099,-96.7565874,Andrew Matheny_import,4904442,1,45416217,2017-01-23T23:25:25Z
4629533590,32.8687959,-96.757749,Andrew Matheny_import,4904442,1,45440531,2017-01-24T16:14:57Z
4629586842,32.8882926,-96.7312573,Andrew Matheny_import,4904442,1,45440955,2017-01-24T16:29:41Z
4629621955,32.9146115,-96.7592298,Andrew Matheny_import,4904442,1,45441116,2017-01-24T16:37:35Z
4629782165,32.8947323,-96.7417045,Andrew Matheny_import,4904442,1,45442527,2017-01-24T17:25:00Z
4629801612,32.8980574,-96.7482108,Andrew Matheny_import,4904442,1,45442527,2017-01-24T17:27:47Z
4629900036,32.8987967,-96.7311119,Andrew Matheny_import,4904442,1,45443551,2017-01-24T17:59:51Z
4630032161,32.8856911,-96.7421956,Andrew Matheny_import,4904442,1,45444972,2017-01-24T18:47:10Z
4630071108,32.884206,-96.7238119,Andrew Matheny_import,4904442,1,45445458,2017-01-24T18:57:38Z
4630138753,32.8582559,-96.7338703,Andrew Matheny_import,4904442,1,45446273,2017-01-24T19:19:05Z
4630168789,32.8752171,-96.7279122,Andrew Matheny_import,4904442,1,45446535,2017-01-24T19:27:02Z
4630293764,32.8887639,-96.7107444,Andrew Matheny_import,4904442,1,45448272,2017-01-24T20:15:04Z
4630311459,32.8781902,-96.7037664,Andrew Matheny_import,4904442,1,45448272,2017-01-24T20:17:55Z
4630335835,32.86881,-96.7098849,Andrew Matheny_import,4904442,1,45448787,2017-01-24T20:29:06Z
4630353030,32.8735696,-96.6977335,Andrew Matheny_import,4904442,1,45448787,2017-01-24T20:31:56Z
4630380109,32.8598301,-96.6860668,Andrew Matheny_import,4904442,1,45449313,2017-01-24T20:45:37Z
4630404627,32.8615114,-96.6810707,Andrew Matheny_import,4904442,1,45449707,2017-01-24T20:56:27Z
4630416958,32.852233,-96.6674787,Andrew Matheny_import,4904442,1,45449707,2017-01-24T20:58:58Z
4630449457,32.8540799,-96.7073134,Andrew Matheny_import,4904442,1,45450086,2017-01-24T21:10:52Z
4630463488,32.8412207,-96.7121847,Andrew Matheny_import,4904442,1,45450086,2017-01-24T21:13:35Z
4630537698,32.8408615,-96.7017913,Andrew Matheny_import,4904442,1,45450995,2017-01-24T21:36:24Z
4630590236,32.8530603,-96.6569489,Andrew Matheny_import,4904442,1,45451334,2017-01-24T21:44:26Z
4630610501,32.8468314,-96.6787271,Andrew Matheny_import,4904442,1,45451334,2017-01-24T21:47:12Z
4630663501,32.8153529,-96.681073,Andrew Matheny_import,4904442,1,45451909,2017-01-24T22:02:46Z
4630676128,32.8172485,-96.6798822,Andrew Matheny_import,4904442,1,45451909,2017-01-24T22:05:38Z
4630696373,32.8296559,-96.689268,Andrew Matheny_import,4904442,1,45452105,2017-01-24T22:12:08Z
4630714429,32.8333624,-96.6729463,Andrew Matheny_import,4904442,1,45452352,2017-01-24T22:18:49Z
4630727780,32.8234006,-96.6716754,Andrew Matheny_import,4904442,1,45452352,2017-01-24T22:21:20Z
4630754784,32.8388905,-96.6816821,Andrew Matheny_import,4904442,1,45452692,2017-01-24T22:33:49Z
4630777492,32.8353667,-96.6605472,Andrew Matheny_import,4904442,1,45452929,2017-01-24T22:41:45Z
4630804428,32.8482383,-96.6517468,Andrew Matheny_import,4904442,1,45453239,2017-01-24T22:51:54Z
4630817460,32.8370507,-96.6563944,Andrew Matheny_import,4904442,1,45453239,2017-01-24T22:54:40Z
4631430650,32.92821,-97.4842615,CartographerOfTheNorth,5187336,1,45464239,2017-01-25T06:45:24Z
4632300976,32.7452947,-96.6446335,Andrew Matheny_import,4904442,1,45479746,2017-01-25T15:40:54Z
4632318218,32.7398888,-96.6566545,Andrew Matheny_import,4904442,1,45479746,2017-01-25T15:44:15Z
4632351294,32.726167,-96.6702372,Andrew Matheny_import,4904442,1,45480494,2017-01-25T16:05:09Z
4632377462,32.6546434,-96.891901,Andrew Matheny_import,4904442,1,45480787,2017-01-25T16:15:42Z
4632396660,32.6806515,-96.8944987,Andrew Matheny_import,4904442,1,45481043,2017-01-25T16:23:13Z
4632408380,32.6666525,-96.8968227,Andrew Matheny_import,4904442,1,45481043,2017-01-25T16:25:49Z
4632436303,32.6658226,-96.9193675,Andrew Matheny_import,4904442,1,45481679,2017-01-25T16:42:33Z
4632460898,32.6788609,-96.9303668,Andrew Matheny_import,4904442,1,45482027,2017-01-25T16:50:33Z
4632888253,32.6618723,-96.8498387,Andrew Matheny_import,4904442,1,45486426,2017-01-25T18:57:49Z
4633013581,32.6441945,-96.8299038,Andrew Matheny_import,4904442,1,45487384,2017-01-25T19:25:31Z
4633347893,32.7091813,-96.7852795,Andrew Matheny_import,4904442,1,45489898,2017-01-25T20:46:08Z
4633363231,32.7154169,-96.7884999,Andrew Matheny_import,4904442,1,45489898,2017-01-25T20:50:01Z
4633392825,32.7084634,-96.7767308,Andrew Matheny_import,4904442,1,45490342,2017-01-25T21:02:02Z
4633416093,32.6964075,-96.8187799,Andrew Matheny_import,4904442,1,45490533,2017-01-25T21:09:20Z
4633430408,32.689812,-96.8127221,Andrew Matheny_import,4904442,1,45490533,2017-01-25T21:12:09Z
4633520790,32.6929475,-96.7805522,Andrew Matheny_import,4904442,1,45492331,2017-01-25T22:16:57Z
4633535767,32.7003438,-96.7655374,Andrew Matheny_import,4904442,1,45492331,2017-01-25T22:20:38Z
4633561643,32.6799135,-96.7981375,Andrew Matheny_import,4904442,1,45492886,2017-01-25T22:36:48Z
4633580727,32.6724871,-96.7988735,Andrew Matheny_import,4904442,1,45493226,2017-01-25T22:47:35Z
4633598107,32.6888399,-96.8356572,Andrew Matheny_import,4904442,1,45493477,2017-01-25T22:59:13Z
4633616856,32.6759405,-96.8346849,Andrew Matheny_import,4904442,1,45493616,2017-01-25T23:05:55Z
4633629750,32.6690046,-96.8272187,Andrew Matheny_import,4904442,1,45493720,2017-01-25T23:12:42Z
4633646653,32.6572642,-96.8115894,Andrew Matheny_import,4904442,1,45493844,2017-01-25T23:19:39Z
4633659008,32.6536333,-96.82898,Andrew Matheny_import,4904442,1,45493928,2017-01-25T23:24:39Z
4633681734,32.6616884,-96.8639473,Andrew Matheny_import,4904442,1,45494146,2017-01-25T23:35:33Z
4633694423,32.6522417,-96.8460226,Andrew Matheny_import,4904442,1,45494146,2017-01-25T23:38:02Z
4633710252,32.668092,-96.8633297,Andrew Matheny_import,4904442,1,45494258,2017-01-25T23:43:52Z
4633722706,32.681403,-96.8519283,Andrew Matheny_import,4904442,1,45494377,2017-01-25T23:49:54Z
4635057265,32.6454192,-96.7584899,Andrew Matheny_import,4904442,1,45518671,2017-01-26T16:17:15Z
4635164032,32.9276157,-96.9536333,Andrew Matheny_import,4904442,1,45520961,2017-01-26T17:28:36Z
4635243720,32.9361567,-96.9538386,Andrew Matheny_import,4904442,1,45522340,2017-01-26T18:11:22Z
4635257479,32.9398189,-96.9605788,Andrew Matheny_import,4904442,1,45522340,2017-01-26T18:13:42Z
4635280201,32.9351721,-96.9572056,Andrew Matheny_import,4904442,1,45522615,2017-01-26T18:22:20Z
4635296640,32.928846,-96.9443533,Andrew Matheny_import,4904442,1,45522615,2017-01-26T18:25:47Z
4635316993,32.8979786,-96.8782747,Andrew Matheny_import,4904442,1,45522942,2017-01-26T18:34:50Z
4635331741,32.9061351,-96.8744837,Andrew Matheny_import,4904442,1,45522942,2017-01-26T18:37:29Z
4635367315,32.8947404,-96.8720551,Andrew Matheny_import,4904442,1,45523446,2017-01-26T18:51:08Z
4635380041,32.8896664,-96.8570204,Andrew Matheny_import,4904442,1,45523446,2017-01-26T18:53:37Z
4635395181,32.8833087,-96.8673261,Andrew Matheny_import,4904442,1,45523446,2017-01-26T18:56:15Z
4635497652,32.918959,-96.8702538,Andrew Matheny_import,4904442,1,45524462,2017-01-26T19:24:07Z
4635558792,32.9216773,-96.8548711,Andrew Matheny_import,4904442,1,45524947,2017-01-26T19:33:54Z
4635571911,32.9132303,-96.846032,Andrew Matheny_import,4904442,1,45524947,2017-01-26T19:36:23Z
4635631527,32.9014339,-96.8444152,Andrew Matheny_import,4904442,1,45525507,2017-01-26T19:49:55Z
4635714754,32.8937564,-96.8525298,Andrew Matheny_import,4904442,1,45526109,2017-01-26T20:04:24Z
4635773412,32.8747743,-96.8598866,Andrew Matheny_import,4904442,1,45526615,2017-01-26T20:18:18Z
4635787208,32.8779407,-96.8576291,Andrew Matheny_import,4904442,1,45526615,2017-01-26T20:20:53Z
4635826008,32.8736699,-96.8398235,Andrew Matheny_import,4904442,1,45527171,2017-01-26T20:33:49Z
4635844644,32.8664564,-96.8388001,Andrew Matheny_import,4904442,1,45527171,2017-01-26T20:38:10Z
4635893497,32.6646928,-96.767902,Andrew Matheny_import,4904442,1,45528360,2017-01-26T20:53:34Z
4635933743,32.6620919,-96.7610156,Andrew Matheny_import,4904442,1,45529211,2017-01-26T21:09:01Z
4635947755,32.6715935,-96.746722,Andrew Matheny_import,4904442,1,45529211,2017-01-26T21:11:43Z
4636080517,32.7276626,-96.65823,Andrew Matheny_import,4904442,1,45533031,2017-01-26T22:31:55Z
4636096461,32.733727,-96.6400064,Andrew Matheny_import,4904442,1,45533031,2017-01-26T22:34:27Z
4637949052,32.9205364,-96.8138964,Andrew Matheny_import,4904442,1,45565767,2017-01-27T16:30:38Z
4638140991,32.8941644,-96.8079079,Andrew Matheny_import,4904442,1,45568750,2017-01-27T17:49:26Z
4638187459,32.9161054,-96.8352414,Andrew Matheny_import,4904442,1,45569523,2017-01-27T18:17:57Z
4638201280,32.9042797,-96.8263576,Andrew Matheny_import,4904442,1,45569523,2017-01-27T18:20:40Z
4638270125,32.9222156,-96.8018372,Andrew Matheny_import,4904442,1,45570765,2017-01-27T18:59:34Z
4638283741,32.9140581,-96.8060303,Andrew Matheny_import,4904442,1,45570765,2017-01-27T19:02:02Z
4638331762,32.9174151,-96.7876486,Andrew Matheny_import,4904442,1,45571606,2017-01-27T19:27:09Z
4638344458,32.9083093,-96.7770098,Andrew Matheny_import,4904442,1,45571606,2017-01-27T19:29:35Z
4638435336,32.8964657,-96.8011249,Andrew Matheny_import,4904442,1,45573449,2017-01-27T20:29:39Z
4638451970,32.8901516,-96.7965277,Andrew Matheny_import,4904442,1,45573449,2017-01-27T20:32:20Z
4638522134,32.8865999,-96.7979762,Andrew Matheny_import,4904442,1,45574827,2017-01-27T21:08:32Z
4638537695,32.8815291,-96.7953576,Andrew Matheny_import,4904442,1,45574827,2017-01-27T21:11:22Z
4638605640,32.9883199,-96.843438,Andrew Matheny_import,4904442,1,45576007,2017-01-27T21:54:18Z
4638618782,32.9953395,-96.8454845,Andrew Matheny_import,4904442,1,45576007,2017-01-27T21:56:47Z
4638653279,33.0083394,-96.8481339,Andrew Matheny_import,4904442,1,45576585,2017-01-27T22:18:24Z
4638666150,33.0015816,-96.8589962,Andrew Matheny_import,4904442,1,45576585,2017-01-27T22:21:07Z
4638696427,32.9924723,-96.8569489,Andrew Matheny_import,4904442,1,45577111,2017-01-27T22:45:26Z
4638716940,32.9942446,-96.8349429,Andrew Matheny_import,4904442,1,45577418,2017-01-27T22:59:04Z
4638729475,33.0100407,-96.838657,Andrew Matheny_import,4904442,1,45577418,2017-01-27T23:01:42Z
4638742916,33.0038697,-96.8346245,Andrew Matheny_import,4904442,1,45577418,2017-01-27T23:04:23Z
4638755436,32.9985933,-96.8394833,Andrew Matheny_import,4904442,1,45577418,2017-01-27T23:06:56Z
4638780481,33.0085363,-96.8245405,Andrew Matheny_import,4904442,1,45577832,2017-01-27T23:24:11Z
4638797425,32.9951596,-96.8007755,Andrew Matheny_import,4904442,1,45577991,2017-01-27T23:33:39Z
4645182002,32.974071,-96.8198947,Andrew Matheny_import,4904442,1,45661150,2017-01-30T19:08:50Z
4645469262,32.9908981,-96.7772732,Andrew Matheny_import,4904442,1,45663216,2017-01-30T20:11:52Z
4645736566,33.0095017,-96.8008433,Andrew Matheny_import,4904442,1,45665432,2017-01-30T21:09:29Z
4645754604,33.0027862,-96.8115751,Andrew Matheny_import,4904442,1,45665432,2017-01-30T21:12:52Z
4645899945,32.9935234,-96.8055372,Andrew Matheny_import,4904442,1,45666665,2017-01-30T21:50:08Z
4645997447,32.9928029,-96.8236705,Andrew Matheny_import,4904442,1,45667150,2017-01-30T22:12:13Z
4646014672,33.0009863,-96.8165131,Andrew Matheny_import,4904442,1,45667150,2017-01-30T22:15:17Z
4646170089,32.9984006,-96.7825777,Andrew Matheny_import,4904442,1,45668880,2017-01-30T23:36:40Z
4646184757,33.0026977,-96.7901386,Andrew Matheny_import,4904442,1,45668880,2017-01-30T23:40:05Z
4649163546,32.9368721,-96.8467641,Andrew Matheny_import,4904442,1,45693700,2017-01-31T18:48:34Z
4649288795,32.966075,-96.8160744,Andrew Matheny_import,4904442,1,45694749,2017-01-31T19:18:12Z
4649412347,32.9465344,-96.8210913,Andrew Matheny_import,4904442,1,45695667,2017-01-31T19:44:37Z
4649430134,32.9415389,-96.8130874,Andrew Matheny_import,4904442,1,45695667,2017-01-31T19:47:32Z
4649697492,32.936896,-96.8101021,Andrew Matheny_import,4904442,1,45697225,2017-01-31T20:40:32Z
4649857337,32.9855529,-96.8085626,Andrew Matheny_import,4904442,1,45698232,2017-01-31T21:25:12Z
4649882086,32.9720771,-96.8158091,Andrew Matheny_import,4904442,1,45698232,2017-01-31T21:28:08Z
4650086934,32.9804381,-96.789518,Andrew Matheny_import,4904442,1,45699917,2017-01-31T22:35:59Z
